9898	2682	24
9002	1116	64
9780	1800	63
13079	3810	34
11542	1825	81
12364	3951	79
13061	3028	52
8744	2779	63
14718	1464	64
14203	3961	64
14153	3333	55
11256	1062	58
10904	1778	38
13405	1976	69
11518	3757	21
9155	2016	39
8628	1923	73
9108	1595	35
10916	1494	92
12085	1550	85
8042	2105	28
14928	3540	16
13430	1122	25
9716	1626	70
11021	3853	34
13716	2811	65
11177	3384	78
9809	3389	65
14310	3162	56
9441	1145	82
12431	3494	9
11543	3298	91
11050	2539	8
8303	2168	29
9029	3534	11
8273	3181	25
8073	2800	54
10054	1388	38
8474	3243	55
12204	1265	13
12059	2710	95
10788	2837	37
12535	3776	19
10752	2142	10
12215	2232	40
11628	1334	91
12060	3587	95
10319	1586	44
