14249	3138	57
8826	2082	21
14318	2213	55
8827	2658	28
14846	2923	24
9172	1185	34
10527	3538	72
12448	3784	17
14641	1681	85
9608	2782	64
13400	3569	9
13533	3997	47
8183	3706	43
12890	2949	34
10243	3642	36
10285	1841	77
11050	2739	47
12403	3161	20
9478	1771	75
10979	1508	14
10238	3018	78
14270	2040	67
9405	1562	62
13281	1423	17
14314	2988	20
10807	1945	6
13571	2867	91
8651	3382	3
9280	1427	14
14191	2738	71
12899	2802	70
10189	2136	93
11768	2274	52
12700	1377	10
9099	3044	43
10286	3181	7
14972	3431	90
13165	2890	53
9306	1680	84
13572	3139	21
11922	1949	59
14302	1163	52
10993	2768	28
9533	3589	85
11593	1373	48
13980	3809	12
12032	3569	41
8547	3666	74
13596	3887	93
