9396	2200	44
10351	3478	13
13860	3846	30
8363	3218	88
12641	3743	61
13225	3909	17
9558	2048	66
9498	3988	55
11763	3462	66
10231	3307	15
14992	3783	36
9824	3580	43
9082	2241	73
13223	1466	80
13433	3932	2
8327	3324	25
14043	1080	50
13372	3387	81
9285	3957	39
14164	3395	2
11086	2555	18
9127	1159	78
11865	2207	7
9327	2775	54
10769	2430	20
13932	2313	3
11971	2472	6
11002	2366	71
12368	1694	14
11671	1230	84
8249	1822	59
13319	1916	61
12591	2845	88
9321	2484	36
9399	3021	42
14728	2115	31
12573	2008	53
10698	1939	30
14715	1035	7
11060	2611	79
12759	1083	32
9260	1462	31
14582	2908	18
11898	1574	79
8663	2135	95
