12517	2928	71
12700	1093	15
13612	1338	65
14015	2237	64
11752	1091	4
9314	1156	90
9298	1849	51
8368	3002	77
9410	3790	50
12762	3149	61
11655	2795	61
10676	1231	70
12411	2145	28
8817	1882	3
11166	3466	24
9480	3673	42
13771	3742	79
11212	3061	86
9370	2778	93
14585	2410	11
12434	1364	39
8324	2011	78
8233	1461	91
10097	2673	65
12577	1206	94
11612	2801	81
11925	3971	5
8567	3568	77
13649	1190	87
13142	1559	47
13289	3069	87
9295	2450	18
12334	2218	47
10972	1534	71
11357	2574	35
9091	3415	60
14346	3040	95
8912	2140	47
8436	2657	26
