8631	1562	87
11383	1793	30
12716	2933	78
9975	2687	57
11883	3458	15
8469	2666	26
10418	2190	55
12907	2022	91
8309	1275	11
11269	2315	42
11341	1651	15
11286	2930	62
11917	1394	13
12564	2397	66
8977	3466	45
12802	1615	50
13582	1550	16
14512	2156	74
11016	2167	81
14729	2317	18
9412	1620	21
10654	3415	34
11155	1256	18
11526	2522	41
9013	3080	89
14152	2684	50
11439	2075	85
12090	3009	25
9995	2642	80
10592	1115	25
13581	2795	67
14636	2351	26
11375	3282	3
8819	1705	13
10382	1881	65
13088	3357	67
13882	2656	79
10296	2410	9
10000	2852	52
14658	1282	26
11594	1241	6
14454	3120	87
13120	1590	24
12707	2190	77
11513	2123	13
13370	1732	37
12053	2675	73
8979	2590	47
10984	2407	14
12283	2987	80
