8203	3853	26
14577	1415	15
12610	1038	90
11500	3844	71
12061	2873	15
8185	3610	3
9237	2307	49
9945	3536	64
14822	2507	16
8083	2065	72
13491	3235	14
13310	1505	51
14069	2962	73
14282	3204	58
10881	2062	8
11705	3885	3
11795	3232	38
8822	3480	59
10760	3254	11
12205	3896	61
14946	2940	63
9312	3147	21
12246	3465	44
12312	1478	22
9839	1838	67
14325	3599	48
12138	2335	52
8921	2409	59
10506	3001	88
11677	2092	41
10971	1798	66
8847	3716	10
14577	1672	62
14064	3769	15
11947	3779	56
9231	3564	53
14356	2472	85
12299	1028	50
8671	3582	18
8329	3488	6
9992	1243	45
8271	1575	85
11688	1425	37
12291	3892	62
13971	3175	51
10804	2703	53
