9732	2061	90
11224	1377	63
12695	3230	55
12824	2818	71
9048	1991	68
14792	1770	23
10854	1982	94
9458	3693	71
14343	1567	67
11936	1001	68
8322	3238	63
11491	2992	3
9161	1157	86
9682	1178	6
8903	2205	45
11339	3239	4
14802	1673	65
9993	2902	55
14501	1117	44
9435	2663	90
14669	1325	71
14053	2929	82
8610	2953	64
12889	3413	21
10299	1502	27
14609	1237	48
9961	2287	43
12723	2772	74
8212	3284	12
8597	2710	60
11898	3883	48
14772	1863	91
10117	1793	73
12202	2169	10
10510	1820	41
11299	3869	45
10092	3954	92
14724	3775	13
11454	1833	50
14765	3503	84
13234	1005	9
8294	1424	81
12944	2083	84
10219	2925	78
13161	3040	5
10437	1948	31
10494	2678	77
