8809	2465	40
12794	2443	39
8803	2202	46
9740	3466	36
13196	3038	87
9875	2363	87
14806	1908	19
8802	1896	59
9335	3805	89
13672	2153	58
10807	3823	9
9349	2394	58
11019	1499	22
10233	3546	79
12313	2891	72
13464	3822	90
13864	1819	8
13400	3426	70
13301	1003	19
13546	2482	53
11310	1913	3
14096	3543	84
10032	2649	22
10136	3510	29
12829	2960	44
10515	2495	64
14060	2231	95
14912	3918	12
11708	2889	14
10469	2307	45
10895	2918	65
12691	3539	53
13650	3236	75
14068	2470	38
13105	2598	43
13479	1244	16
9900	2194	49
11647	3780	9
11865	2456	33
14333	2023	22
13240	3813	12
13259	3675	20
12306	1059	77
14373	2657	72
14200	3997	88
12224	1774	43
12725	3241	53
14841	1244	5
