11607	2164	87
13084	2327	36
13374	1579	92
8604	1454	28
10292	3981	93
8398	3372	91
9865	3097	87
13471	1740	89
14818	2608	85
10358	2852	84
13447	3540	38
8171	1422	3
8832	3898	35
10678	1342	49
8586	3862	71
8965	1415	77
13937	3581	27
14160	2350	94
14748	3202	15
14850	3257	87
11403	2293	56
8589	1925	30
14220	1908	82
14717	3814	79
12139	3652	56
10828	3093	29
9333	3508	39
8544	2466	73
12238	3695	39
10829	1181	40
14099	1421	22
11149	3690	66
14513	3999	62
11076	1748	80
14688	3666	88
11107	1866	55
10797	2680	5
13937	3365	88
11562	2225	90
13729	2436	40
14356	2453	24
11119	1264	76
12275	1424	94
14312	2421	67
12534	3253	57
