10932	2996	91
12663	3400	18
9816	2590	17
11977	3353	59
13605	1651	47
14822	1271	44
12315	2702	75
9546	1298	73
12362	1864	41
8829	1637	79
13692	3925	76
11442	2802	31
14529	3645	39
14184	1729	5
8337	1394	91
8415	2522	45
14490	1409	11
8115	2505	21
9149	1593	55
9330	1129	50
13286	1423	31
10419	3265	78
13797	1927	59
9241	1125	21
8316	3199	32
13225	1518	93
13609	2691	75
14647	1574	9
13064	3390	46
12064	1982	39
13201	3228	80
14232	1384	11
12999	3108	37
9030	1694	20
13956	3250	10
14242	3914	74
14178	2253	4
12183	2166	47
13119	3417	91
9693	2867	92
10350	1743	94
9494	2303	30
10592	1465	58
9557	1096	46
12142	2962	33
12076	1296	43
14870	3496	79
12935	3094	87
