13293	1275	50
10196	1973	34
14459	2740	49
12457	3893	50
13757	3343	7
10726	3994	28
14639	1151	26
13905	3925	26
14596	2639	28
8463	2035	26
14354	3555	15
13042	3260	33
10356	2716	46
11775	3226	69
9333	3531	46
11472	2023	7
12163	2162	77
13708	2214	75
12281	3738	12
9783	2114	75
8451	3570	24
9720	3187	12
10557	1306	4
13034	1158	42
13688	2227	31
11786	2959	14
13467	2339	21
9555	2414	92
11200	1277	44
10534	1326	81
9524	1245	20
12836	2424	85
11398	3835	12
10544	1392	24
8227	3627	33
10647	1008	95
11330	1212	26
14901	2422	88
12008	3527	38
9941	3366	61
12660	1010	95
9310	2504	93
9577	1365	89
10963	1166	68
8116	2252	31
