11718	3000	73
12226	1464	8
10929	2761	74
14968	2766	44
9174	1466	4
13784	1287	92
11630	2120	17
10604	2607	48
10614	2652	54
11469	1712	75
8836	2604	40
14656	3597	14
13198	3312	93
12860	3477	76
13687	2689	18
12838	2086	33
10795	2929	5
12580	1431	45
11923	1477	14
9845	1690	58
11589	3769	34
14902	3628	7
8268	1651	29
14249	1251	32
14925	3473	53
10606	2679	93
10259	3047	19
9604	1289	57
13238	2396	38
14657	2171	68
8025	2437	52
10549	1545	86
11074	3480	66
8833	2958	15
8287	2520	54
12952	2995	32
14381	1564	58
9105	3823	53
10911	1850	79
