10048	3794	51
10591	2261	30
11103	2430	80
13268	1410	20
14852	2180	32
9416	1162	43
10441	1855	2
11334	3393	77
12614	2691	79
14579	1153	86
9579	2011	14
9645	3394	19
13533	3172	56
14831	2481	87
14412	2010	14
8005	3057	60
12998	2707	38
11999	2157	16
14524	3449	14
13102	3133	82
11373	2511	42
14521	2581	77
8403	3232	57
8983	2236	33
14038	2119	76
8649	2681	45
12656	2975	84
9408	1677	47
11598	2963	91
14893	1909	94
8345	1184	3
13090	2482	95
11415	3953	78
10365	3830	90
8176	2720	16
8400	3127	3
10518	3518	26
12710	1190	6
14850	1842	28
14604	2252	84
13940	1218	43
12296	1273	34
10223	1406	84
13610	2815	56
12557	1982	69
14553	1527	63
10275	2371	90
14570	2875	45
