13705	3253	27
11949	2655	21
10764	3057	77
12413	3386	91
14818	2919	82
14067	3384	13
14077	2145	57
10195	3196	31
10272	1953	34
14849	3062	5
13772	1806	14
12320	3160	82
13174	1994	85
11064	3719	9
11111	3746	8
8006	1906	25
10105	1291	32
10605	3140	24
10215	2504	3
14723	1719	23
14015	2249	95
13403	3418	51
13757	2070	88
8014	1382	45
9638	2291	46
11565	3608	78
9656	1970	3
8726	3033	57
12987	2357	54
14232	1902	22
13845	3337	10
12582	2736	48
8555	3018	12
11830	1536	90
10292	1896	93
14022	1414	28
13364	3422	61
9414	3171	88
9525	3266	71
10860	1178	35
14798	3797	7
12907	1501	34
10598	2739	82
14903	2290	20
12954	3069	15
8493	3329	37
12341	3557	31
