8776	3343	89
12821	2960	89
12577	2990	32
10026	2113	64
13443	3919	55
8147	3169	16
8799	1323	70
13592	3700	94
11894	2455	50
12898	2391	56
9083	3805	69
11015	1654	16
13741	3471	56
12002	1141	71
9233	1580	46
9301	3493	50
14772	3407	81
12544	3691	87
9316	1936	84
14624	1397	17
10950	3863	20
13241	1404	43
14621	2040	72
10884	1603	86
12033	2628	7
14930	2868	68
11549	2111	63
14998	3197	64
13100	2517	5
13717	1728	87
9925	3622	66
10903	1450	10
11763	2283	7
8265	1720	47
13306	2666	58
14656	1219	35
13917	1594	66
9222	2318	73
11599	2265	22
11770	1060	61
10788	1387	11
13941	1411	32
9458	1484	38
14771	2357	20
12535	2407	14
9190	1725	18
8419	3333	42
