13163	2396	14
13557	3584	33
11656	3566	52
12404	2143	62
9091	2603	32
12598	3024	62
12592	3481	84
8285	2477	36
14739	2834	28
11792	3699	50
9246	1949	3
10475	2065	11
8752	3008	27
13524	2795	32
12501	2152	30
13072	2571	91
10452	1901	58
12631	2367	95
14114	3091	93
13401	3494	25
8360	3942	91
8209	2353	8
12393	3407	18
9566	2648	2
10605	3601	23
11856	2193	12
8399	1714	10
10303	1574	58
14353	2549	82
8160	2440	63
8918	2007	80
8141	3213	60
10571	2839	89
9690	1290	69
13404	1379	72
12186	1868	57
13363	1968	30
14054	3144	57
9135	3168	76
10495	1367	89
