9328	2788	60
8552	1268	44
14204	1113	56
9624	2824	27
8827	2898	49
9456	1468	46
12885	1381	25
13918	2123	36
9070	3644	7
8366	1045	53
14785	1169	59
12246	2958	76
12579	3129	53
9498	1351	91
12244	1808	36
14651	1010	30
14462	3542	53
11771	3159	19
13043	2033	22
9817	3779	21
10734	3502	4
8205	1788	53
12660	2535	94
12977	2662	43
14515	2451	2
10031	1717	11
8004	1608	84
13316	1387	17
14998	2291	33
10950	3659	30
11974	2183	75
10372	3471	28
14530	2731	2
13680	1853	48
10251	1636	29
8736	2824	24
9246	2290	11
8816	1777	69
10315	2894	68
13983	1088	80
9503	1732	60
12704	1429	17
12642	2775	64
13089	2072	64
8688	1567	88
10700	2313	88
14123	3684	79
8706	1730	44
9419	2353	14
