11069	1544	80
9088	3674	75
12269	2523	28
14835	3855	57
10794	3633	63
9733	2374	11
11968	1902	73
8343	3505	23
11143	3636	56
10333	3089	88
10453	1003	79
14245	3366	4
8562	1083	17
8694	1782	73
10622	1677	18
10714	1230	82
12335	3728	33
10560	1463	28
8125	2168	34
12230	3119	3
9382	1830	78
10565	2878	91
13380	2521	10
12414	1501	42
14539	2403	5
14992	3024	59
8351	1184	77
13084	3142	75
12102	3955	81
11784	3623	39
12729	2428	32
9094	3705	94
14654	1024	58
9591	2858	55
13362	3966	71
14319	2295	66
9705	1057	69
13163	2662	62
9478	2414	54
8169	3341	62
8724	1684	61
