10576	2154	43
12091	1424	13
10541	2500	68
14828	3694	80
9193	2992	81
9927	1472	89
11613	3837	59
14183	3405	26
9283	1842	27
12975	2406	75
13046	1284	55
10011	2720	71
9699	2823	71
9619	3950	71
11525	2628	31
14552	3034	61
8244	2335	94
14617	2418	48
10396	2454	56
9293	2203	82
13901	2957	4
14520	1763	77
9869	3650	10
8735	1097	53
9347	1854	92
14119	2139	26
14629	1742	58
12514	3027	4
13539	3327	60
8523	3835	10
9080	1173	21
14156	2165	33
12967	2717	29
11575	3007	76
11777	3790	40
11076	3259	19
11694	2404	11
10268	1713	16
9807	1594	93
8050	1420	47
9264	1576	90
8012	3853	93
10401	1939	86
12420	1493	77
14795	2309	56
13655	1315	72
12280	2055	4
11042	2641	46
14886	3491	79
