11466	1600	23
12937	2151	73
9503	2152	44
10338	1372	37
11270	2469	81
14726	2325	42
9537	1626	58
13933	1733	7
10829	3646	37
10770	3986	95
11443	3943	84
14954	2516	68
11718	1927	92
13797	3002	93
10263	1389	61
14013	1812	74
12685	3620	78
11627	1621	16
9612	2943	91
9148	1903	49
10709	3457	38
11163	3527	15
11505	2421	94
8935	2289	14
11221	2174	52
12388	2572	12
11008	2636	59
12235	3180	13
9237	3922	74
13071	3289	82
13272	2101	2
11248	2323	81
12083	3615	29
11406	2074	76
13527	2607	43
12803	1173	78
12288	2810	13
13884	3203	73
14237	3346	10
9869	1825	83
10589	3329	68
8885	2142	7
8873	3989	91
12854	1131	63
