9564	2501	16
9788	1471	53
11733	1252	45
12282	2303	4
8507	2130	78
8000	3961	28
11187	1846	85
9677	1621	55
8870	2030	21
11685	1648	45
14027	1351	83
11168	3328	57
10641	2651	53
10674	2651	91
13929	2591	33
8556	2356	38
8708	1554	42
8699	2777	71
8713	3952	29
12114	1393	78
10373	1020	83
14994	3253	31
9105	2860	58
9530	2869	43
13152	1219	70
14536	2178	65
9638	1134	85
13707	2275	4
8225	3283	51
8881	2052	76
10081	3369	41
13108	1129	53
8618	3544	75
8112	3765	80
13549	3648	54
14946	2092	50
8084	1505	57
12317	2061	10
14456	2571	56
13858	3901	95
13547	1096	27
13662	3765	80
8122	1018	4
9315	3536	53
14281	1654	13
8416	1067	52
11285	1120	39
8042	1341	19
9404	3042	42
10330	3423	50
