10599	2652	65
13478	1675	2
9809	1372	91
9383	1646	86
10327	2123	11
13503	2948	17
14746	3882	30
10497	3336	11
14175	2450	83
12401	3794	12
13912	2386	29
11579	2391	7
11242	1613	62
13332	3178	85
10125	1488	10
12782	1874	48
8571	3852	32
8020	3810	36
11851	1043	74
11998	3702	71
8943	2890	20
13843	2059	72
12241	3464	87
8308	1969	43
11683	1606	24
10881	1159	59
8120	1597	20
10603	2641	94
13534	3525	51
14440	3884	44
10004	3676	30
14300	2881	11
12873	2407	78
10328	1231	46
12081	1112	60
14147	2430	71
8944	1415	92
9096	2662	67
11849	3289	9
9484	1132	50
9595	3058	82
11232	3274	42
8985	2879	56
8969	3147	56
