9761	3644	76
9566	3669	54
14887	3884	70
14824	2073	47
13769	1969	6
13036	1407	92
14040	2504	5
10572	3781	57
13505	3755	10
12258	1722	39
12792	1596	50
9583	2781	64
8754	3983	23
11476	1116	56
13184	1195	5
11622	1870	82
9077	3884	30
10590	3835	3
14459	3652	91
9376	2312	93
11332	2126	69
10318	1870	16
14843	2794	70
10682	2835	15
13103	2098	45
11205	2881	82
11875	1807	61
9593	2363	28
8682	1944	25
11451	1910	68
12965	3734	54
9837	1061	64
14027	2228	74
14162	2620	67
8910	3313	34
9110	2923	56
11890	2394	26
8649	2929	17
10403	1745	88
11085	1701	93
14336	2454	29
8136	3022	67
12092	2400	34
13594	2791	22
8604	3020	70
14553	1293	66
14512	3817	65
12728	3813	80
11169	2849	27
