13107	1856	72
10400	3651	91
8215	3252	39
9349	3962	39
11237	1228	90
11632	1331	78
10944	3783	43
12026	1972	31
13714	3002	24
8113	3232	49
12356	3439	26
14936	3904	69
14782	2560	11
8749	2852	59
14062	2341	10
11173	3204	20
13157	3153	92
11177	3692	18
11519	1463	92
11080	2580	22
12928	1043	2
14263	2712	18
8941	2415	12
9544	2650	57
12944	1940	31
13776	3128	84
9548	2089	89
8311	1839	4
11808	1505	88
8620	2464	78
13313	2586	95
14224	2209	58
12248	3914	84
14422	1956	26
8630	2548	17
10587	3243	56
14047	3033	43
8590	1656	17
9985	2979	71
14863	2052	39
9808	1137	94
10066	2385	4
12178	3452	87
12949	1654	71
8005	1911	6
12690	3864	73
14013	1523	41
10326	1674	78
