9676	2668	74
10631	1569	20
9700	2887	85
9012	3844	58
8036	3795	50
13153	3824	27
13964	3131	13
13722	3009	48
11069	3402	84
9608	1316	12
14498	1724	24
10383	1589	33
10537	1952	86
10522	2179	18
8497	1059	85
10779	1810	16
9891	1074	62
10262	3918	77
13310	2266	85
9982	3813	38
10217	1039	51
13454	1649	68
10479	2995	71
9241	2121	60
10595	2475	31
14663	3239	63
12186	1124	51
13093	3879	9
11316	2815	27
11078	2745	74
11144	1237	37
11571	1130	37
12528	1876	77
9305	1128	58
10941	1278	63
8111	3858	47
11411	3421	65
9655	3056	86
14015	2767	7
11103	1916	59
11061	3744	9
14726	3185	29
9709	3582	44
14562	1915	44
13925	2234	95
14474	1922	83
