12518	3880	6
11012	1944	86
12267	3021	77
8246	3316	39
10356	1820	86
9138	3265	90
14862	3390	31
9951	2873	67
9800	2794	75
9699	3193	45
13900	3197	15
11157	3152	73
13682	1122	84
10605	3905	54
8143	2839	21
10141	2657	12
14051	2956	43
14111	1703	62
11129	2100	33
10475	1519	69
8785	2100	90
10356	1577	5
9797	3657	54
8987	2053	69
8441	2824	79
13315	1774	3
11375	3854	6
12727	2135	9
8166	3910	48
11448	1012	34
10969	2374	83
9124	1780	58
12289	3052	41
9198	1147	64
11868	3170	30
13109	3430	60
13739	3064	12
10270	3615	22
12700	2311	94
14045	1938	22
11793	3293	84
