14752	1830	38
8208	3408	77
8052	1182	44
9207	2652	89
11730	3731	86
12949	3171	9
14052	3567	7
12654	1199	39
13101	3757	48
10007	1084	6
9368	1851	12
14761	3668	4
14919	1651	84
11438	1519	61
12089	3329	3
11180	2613	47
8810	3389	39
14202	3970	6
12224	1899	21
14904	1903	85
10194	3163	5
10802	3932	27
13767	2701	3
14091	3156	49
9387	2120	66
10993	1241	29
10733	1823	37
8067	1513	23
12599	1928	29
8431	2087	57
13733	1006	88
14983	1533	44
12179	1551	77
13219	2891	93
11224	1737	9
14214	3064	59
10550	1527	22
