8963	1465	13
9267	2563	4
12711	1000	56
12759	2283	83
13682	3121	28
8064	2997	35
13109	1342	17
14760	2136	56
9753	1147	87
12614	3324	80
14580	3328	52
9092	2624	88
8141	2996	6
11446	1369	36
8829	1367	3
12282	3875	72
9979	2377	73
14174	2317	65
12375	1516	74
11813	3792	46
8766	1041	23
13239	3220	63
10347	2967	17
10527	3967	2
10216	1712	95
13623	3542	26
11972	2916	10
9148	2129	31
8496	1174	33
14032	2593	36
8985	2427	71
11997	2149	12
8965	2110	37
10531	1829	30
12090	3766	46
13353	2696	20
12764	3465	32
11641	3933	29
10669	3837	61
14373	3033	66
10204	2421	13
13575	1660	50
