9701	2360	60
10648	3744	57
13591	2148	40
11149	2396	64
9397	2739	63
14169	2436	9
11040	2802	51
8669	3526	12
14495	1407	79
8743	2312	5
9058	3137	18
9666	1612	68
13737	3113	16
13606	1425	76
11572	3240	28
13795	3768	32
12147	3316	27
8630	1283	33
11010	1442	59
11594	2351	75
13407	3078	90
10553	1896	72
11438	3885	37
14631	1185	74
14409	2900	45
13179	2756	10
13817	1300	22
11465	2541	64
13395	1183	60
13881	3424	7
8680	1918	25
10664	1085	44
13909	1436	44
11710	2010	92
14647	2936	68
11462	1523	45
14134	3071	54
11611	3048	34
11960	1832	18
9960	2782	24
8946	2953	16
10233	3550	73
11644	2605	58
8067	3687	43
12535	1902	73
9764	2637	83
14689	1828	85
9097	3892	13
11461	2744	60
