9809	1089	14
12375	2290	32
8754	2483	40
12961	3803	66
8322	2434	27
10542	3186	9
10292	2667	15
13355	3330	55
11079	1348	41
14870	3794	4
9330	2471	3
12786	2769	75
10503	2889	63
8832	2613	36
8240	2829	85
11248	2397	26
13172	1434	88
14766	1945	62
13053	2480	25
11993	1555	31
14387	1379	54
10730	2556	43
12734	2087	85
11404	1016	11
10987	1625	3
13476	3192	17
12755	3928	63
9116	1727	75
8740	1671	18
10586	3886	11
11739	3362	43
10369	1619	40
13618	2933	10
11092	3363	11
10580	1757	15
13728	2619	12
12381	3819	73
8602	3674	21
12644	3259	85
13436	1853	29
9881	1920	39
13546	3857	22
12581	1264	2
12250	3940	10
8531	1712	19
