14686	3074	12
13445	2698	7
8337	2999	2
13761	2326	23
14722	3177	6
12784	2660	17
10078	3565	66
14567	3767	65
14616	2291	41
14484	1683	92
8867	2173	90
8532	1100	6
13559	2961	13
9317	3913	6
13099	3193	21
14855	2533	80
14854	1291	10
14604	3794	75
8039	1050	74
11025	3498	14
12436	1365	43
8352	3098	6
10067	3653	67
14961	3668	86
8275	1326	85
12450	1629	19
11315	3898	88
12093	3842	14
14097	1541	45
9109	1211	3
9972	2085	79
14896	2664	81
12270	3035	5
9063	3052	60
9016	3955	21
9318	3713	79
14260	2110	77
12046	3876	83
