11725	2223	58
9177	3693	50
11191	2887	40
14438	3281	51
8164	3114	39
9288	1160	44
14785	1355	49
10918	1554	95
9790	1490	60
13935	2242	27
13086	2923	86
13318	1949	94
12317	2578	51
12227	1192	65
14896	2186	47
10912	3889	31
14977	3019	54
11875	1853	78
10438	1346	22
12227	3738	71
14228	2824	22
9005	1579	13
12346	1791	38
10897	2702	51
14482	2096	7
13811	2295	76
11599	3519	20
10162	3554	71
12977	1519	35
8588	2234	20
13357	1038	59
13535	3143	44
11253	3525	20
10526	3386	67
14486	2749	11
8194	2883	88
13334	2555	66
11035	1269	8
11737	2743	73
11315	2298	3
13338	2610	82
9308	2946	54
14399	1405	63
12188	2096	57
12111	1459	6
