13149	2835	4
11723	2301	66
14597	1484	39
14260	2678	5
14897	3079	75
9222	2479	79
11301	3737	32
10950	2687	68
9316	1753	63
12306	3025	65
13011	2392	84
8863	1261	49
11910	1554	71
11183	1740	93
13843	1617	59
9256	2835	16
12738	3510	38
9530	2402	47
10974	1942	6
10265	2032	19
8221	1982	47
13040	1535	10
9135	3586	58
9900	2848	30
8569	1050	64
10459	2760	35
8680	1025	62
11478	3815	80
10024	2491	95
10691	3096	74
11216	1705	81
11898	2269	88
11438	1344	4
11579	1052	72
11853	2216	22
8566	1411	44
13761	1220	70
12847	1679	33
11801	2605	38
12534	2292	66
