9204	3429	66
12907	2729	4
14706	1124	80
14476	1043	2
11112	2514	52
8711	3724	77
11327	2316	81
9937	1849	84
10813	2082	76
13311	2636	75
8839	3186	42
11961	2232	22
8169	1034	15
14066	1701	22
8008	1356	86
12985	1848	54
10983	3434	68
10295	3084	22
14918	3687	51
13705	1897	22
9610	1598	48
8392	3416	28
12012	3637	10
10230	1232	86
12620	2827	21
12381	1826	17
14860	3069	9
9701	1998	71
8500	3376	5
9488	2733	50
12862	1628	68
14464	2910	5
13080	3836	31
12260	1417	39
11224	1322	70
13692	3004	10
8105	2087	60
10534	3505	59
8961	3962	83
13334	3954	3
9762	2081	30
12050	2872	83
9291	3210	93
9194	3701	33
