9117	1663	67
11041	3107	80
10610	3886	81
13772	2114	15
10991	2550	26
14222	3298	89
13221	1304	43
13623	2029	35
14026	1079	48
11258	1387	47
13441	1646	43
11690	1694	59
9639	2227	29
9348	1910	6
8389	2409	27
9556	1625	65
14760	3685	29
12392	2718	20
9791	2069	84
10378	2721	65
10407	3723	80
10530	1142	16
12916	3701	28
12555	2964	35
12487	2660	77
10792	3243	84
8603	2916	78
13683	2499	24
9352	1449	62
9725	1814	84
13117	3684	80
12323	3546	39
9503	3083	41
8819	2560	30
10765	1945	24
14562	3960	3
10791	3572	59
8031	1760	89
