14801	1133	22
8703	2304	89
14304	3186	83
14994	2223	42
12477	1333	37
14366	2255	27
13197	3736	92
14147	3238	48
11688	3911	61
10409	1540	6
11350	1727	20
13004	1473	7
12428	1109	85
9956	1782	64
8671	2360	76
9527	3489	3
13532	1997	73
13499	1105	50
13049	1280	30
13050	2721	45
10078	2669	53
13785	2561	17
9633	3775	91
10240	1830	37
10673	2389	63
10089	3347	29
12953	1926	15
12291	2662	81
10005	3079	21
12728	3981	8
13328	3734	45
10995	3948	68
8809	1808	89
12355	3955	87
8460	2411	7
10637	2211	55
14089	2269	31
8041	1041	26
